id,gamePk,gameDate,status,awayTeam,awayShort,homeTeam,homeShort,awayScore,homeScore,venue,officialDate,displayTime
mlb-824284,824284,2026-05-02,SCHEDULED,Texas Rangers,TEX,Detroit Tigers,DET,0,0,Comerica Park,2026-05-02T23:15:00Z,2026-05-02T23:15:00Z
mlb-824365,824365,2026-05-02,SCHEDULED,Atlanta Braves,ATL,Colorado Rockies,COL,0,0,Coors Field,2026-05-03T00:10:00Z,2026-05-03T00:10:00Z
mlb-823308,823308,2026-05-02,SCHEDULED,Chicago White Sox,CWS,San Diego Padres,SD,0,0,Petco Park,2026-05-03T00:40:00Z,2026-05-03T00:40:00Z
mlb-824042,824042,2026-05-02,SCHEDULED,New York Mets,NYM,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-05-03T01:38:00Z,2026-05-03T01:38:00Z
mlb-823144,823144,2026-05-02,SCHEDULED,Kansas City Royals,KC,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-05-03T01:40:00Z,2026-05-03T01:40:00Z
mlb-823711,823711,2026-05-03,SCHEDULED,Toronto Blue Jays,TOR,Minnesota Twins,MIN,0,0,Target Field,2026-05-03T16:45:00Z,2026-05-03T16:45:00Z
mlb-822742,822742,2026-05-03,SCHEDULED,Milwaukee Brewers,MIL,Washington Nationals,WSH,0,0,Nationals Park,2026-05-03T17:35:00Z,2026-05-03T17:35:00Z
mlb-823387,823387,2026-05-03,SCHEDULED,Cincinnati Reds,CIN,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-05-03T17:35:00Z,2026-05-03T17:35:00Z
mlb-823555,823555,2026-05-03,SCHEDULED,Baltimore Orioles,BAL,New York Yankees,NYY,0,0,Yankee Stadium,2026-05-03T17:35:00Z,2026-05-03T17:35:00Z
mlb-824769,824769,2026-05-03,SCHEDULED,Houston Astros,HOU,Boston Red Sox,BOS,0,0,Fenway Park,2026-05-03T17:35:00Z,2026-05-03T17:35:00Z
mlb-822987,822987,2026-05-03,SCHEDULED,San Francisco Giants,SF,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-05-03T17:40:00Z,2026-05-03T17:40:00Z
mlb-823875,823875,2026-05-03,SCHEDULED,Philadelphia Phillies,PHI,Miami Marlins,MIA,0,0,loanDepot park,2026-05-03T17:40:00Z,2026-05-03T17:40:00Z
mlb-823065,823065,2026-05-03,SCHEDULED,Los Angeles Dodgers,LAD,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-05-03T18:15:00Z,2026-05-03T18:15:00Z
mlb-824687,824687,2026-05-03,SCHEDULED,Arizona Diamondbacks,ARI,Chicago Cubs,CHC,0,0,Wrigley Field,2026-05-03T18:20:00Z,2026-05-03T18:20:00Z
mlb-824364,824364,2026-05-03,SCHEDULED,Atlanta Braves,ATL,Colorado Rockies,COL,0,0,Coors Field,2026-05-03T19:10:00Z,2026-05-03T19:10:00Z
mlb-825013,825013,2026-05-03,SCHEDULED,Cleveland Guardians,CLE,Athletics,ATH,0,0,Sutter Health Park,2026-05-03T20:05:00Z,2026-05-03T20:05:00Z
mlb-824043,824043,2026-05-03,SCHEDULED,New York Mets,NYM,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-05-03T20:07:00Z,2026-05-03T20:07:00Z
mlb-823145,823145,2026-05-03,SCHEDULED,Kansas City Royals,KC,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-05-03T20:10:00Z,2026-05-03T20:10:00Z
mlb-823307,823307,2026-05-03,SCHEDULED,Chicago White Sox,CWS,San Diego Padres,SD,0,0,Petco Park,2026-05-03T20:10:00Z,2026-05-03T20:10:00Z
mlb-824285,824285,2026-05-03,SCHEDULED,Texas Rangers,TEX,Detroit Tigers,DET,0,0,Comerica Park,2026-05-03T23:20:00Z,2026-05-03T23:20:00Z
mlb-824363,824363,2026-05-04,SCHEDULED,New York Mets,NYM,Colorado Rockies,COL,0,0,Coors Field,2026-05-04T21:40:00Z,2026-05-04T21:40:00Z
mlb-824283,824283,2026-05-04,SCHEDULED,Boston Red Sox,BOS,Detroit Tigers,DET,0,0,Comerica Park,2026-05-04T22:10:00Z,2026-05-04T22:10:00Z
mlb-822984,822984,2026-05-04,SCHEDULED,Toronto Blue Jays,TOR,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-05-04T22:40:00Z,2026-05-04T22:40:00Z
mlb-823874,823874,2026-05-04,SCHEDULED,Philadelphia Phillies,PHI,Miami Marlins,MIA,0,0,loanDepot park,2026-05-04T22:40:00Z,2026-05-04T22:40:00Z
mlb-823552,823552,2026-05-04,SCHEDULED,Baltimore Orioles,BAL,New York Yankees,NYY,0,0,Yankee Stadium,2026-05-04T23:05:00Z,2026-05-04T23:05:00Z
mlb-824684,824684,2026-05-04,SCHEDULED,Cincinnati Reds,CIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-05-04T23:10:00Z,2026-05-04T23:10:00Z
mlb-824120,824120,2026-05-04,SCHEDULED,Cleveland Guardians,CLE,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-04T23:40:00Z,2026-05-04T23:40:00Z
mlb-823064,823064,2026-05-04,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-05-04T23:45:00Z,2026-05-04T23:45:00Z
mlb-824201,824201,2026-05-04,SCHEDULED,Los Angeles Dodgers,LAD,Houston Astros,HOU,0,0,Daikin Park,2026-05-05T00:10:00Z,2026-05-05T00:10:00Z
mlb-824039,824039,2026-05-04,SCHEDULED,Chicago White Sox,CWS,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-05-05T01:38:00Z,2026-05-05T01:38:00Z
mlb-823143,823143,2026-05-04,SCHEDULED,Atlanta Braves,ATL,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-05-05T01:40:00Z,2026-05-05T01:40:00Z
mlb-823228,823228,2026-05-04,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-05-05T01:45:00Z,2026-05-05T01:45:00Z
mlb-822986,822986,2026-05-05,SCHEDULED,Toronto Blue Jays,TOR,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-05-05T22:40:00Z,2026-05-05T22:40:00Z
mlb-823469,823469,2026-05-05,SCHEDULED,Athletics,ATH,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-05-05T22:40:00Z,2026-05-05T22:40:00Z
mlb-823873,823873,2026-05-05,SCHEDULED,Baltimore Orioles,BAL,Miami Marlins,MIA,0,0,loanDepot park,2026-05-05T22:40:00Z,2026-05-05T22:40:00Z
mlb-824281,824281,2026-05-05,SCHEDULED,Boston Red Sox,BOS,Detroit Tigers,DET,0,0,Comerica Park,2026-05-05T22:40:00Z,2026-05-05T22:40:00Z
mlb-822743,822743,2026-05-05,SCHEDULED,Minnesota Twins,MIN,Washington Nationals,WSH,0,0,Nationals Park,2026-05-05T22:45:00Z,2026-05-05T22:45:00Z
mlb-823553,823553,2026-05-05,SCHEDULED,Texas Rangers,TEX,New York Yankees,NYY,0,0,Yankee Stadium,2026-05-05T23:05:00Z,2026-05-05T23:05:00Z
mlb-824119,824119,2026-05-05,SCHEDULED,Cleveland Guardians,CLE,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-05T23:40:00Z,2026-05-05T23:40:00Z
mlb-824682,824682,2026-05-05,SCHEDULED,Cincinnati Reds,CIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-05-05T23:40:00Z,2026-05-05T23:40:00Z
mlb-823062,823062,2026-05-05,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-05-05T23:45:00Z,2026-05-05T23:45:00Z
mlb-824200,824200,2026-05-05,SCHEDULED,Los Angeles Dodgers,LAD,Houston Astros,HOU,0,0,Daikin Park,2026-05-06T00:10:00Z,2026-05-06T00:10:00Z
mlb-824362,824362,2026-05-05,SCHEDULED,New York Mets,NYM,Colorado Rockies,COL,0,0,Coors Field,2026-05-06T00:40:00Z,2026-05-06T00:40:00Z
mlb-824040,824040,2026-05-05,SCHEDULED,Chicago White Sox,CWS,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-05-06T01:38:00Z,2026-05-06T01:38:00Z
mlb-823142,823142,2026-05-05,SCHEDULED,Atlanta Braves,ATL,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-05-06T01:40:00Z,2026-05-06T01:40:00Z
mlb-825092,825092,2026-05-05,SCHEDULED,Pittsburgh Pirates,PIT,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-05-06T01:40:00Z,2026-05-06T01:40:00Z
mlb-823227,823227,2026-05-05,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-05-06T01:45:00Z,2026-05-06T01:45:00Z
mlb-822985,822985,2026-05-06,SCHEDULED,Toronto Blue Jays,TOR,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-05-06T17:10:00Z,2026-05-06T17:10:00Z
mlb-823063,823063,2026-05-06,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-05-06T17:15:00Z,2026-05-06T17:15:00Z
mlb-824198,824198,2026-05-06,SCHEDULED,Los Angeles Dodgers,LAD,Houston Astros,HOU,0,0,Daikin Park,2026-05-06T18:10:00Z,2026-05-06T18:10:00Z
mlb-823226,823226,2026-05-06,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-05-06T19:45:00Z,2026-05-06T19:45:00Z
mlb-824036,824036,2026-05-06,SCHEDULED,Chicago White Sox,CWS,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-05-06T20:07:00Z,2026-05-06T20:07:00Z
mlb-823141,823141,2026-05-06,SCHEDULED,Atlanta Braves,ATL,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-05-06T20:10:00Z,2026-05-06T20:10:00Z
mlb-823470,823470,2026-05-06,SCHEDULED,Athletics,ATH,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z
mlb-823872,823872,2026-05-06,SCHEDULED,Baltimore Orioles,BAL,Miami Marlins,MIA,0,0,loanDepot park,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z
mlb-824282,824282,2026-05-06,SCHEDULED,Boston Red Sox,BOS,Detroit Tigers,DET,0,0,Comerica Park,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z
mlb-822740,822740,2026-05-06,SCHEDULED,Minnesota Twins,MIN,Washington Nationals,WSH,0,0,Nationals Park,2026-05-06T22:45:00Z,2026-05-06T22:45:00Z
mlb-823550,823550,2026-05-06,SCHEDULED,Texas Rangers,TEX,New York Yankees,NYY,0,0,Yankee Stadium,2026-05-06T23:05:00Z,2026-05-06T23:05:00Z
mlb-824118,824118,2026-05-06,SCHEDULED,Cleveland Guardians,CLE,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-06T23:40:00Z,2026-05-06T23:40:00Z
mlb-824683,824683,2026-05-06,SCHEDULED,Cincinnati Reds,CIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-05-06T23:40:00Z,2026-05-06T23:40:00Z
mlb-824361,824361,2026-05-06,SCHEDULED,New York Mets,NYM,Colorado Rockies,COL,0,0,Coors Field,2026-05-07T01:20:00Z,2026-05-07T01:20:00Z
mlb-825091,825091,2026-05-06,SCHEDULED,Pittsburgh Pirates,PIT,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-05-07T01:40:00Z,2026-05-07T01:40:00Z
mlb-823551,823551,2026-05-07,SCHEDULED,Texas Rangers,TEX,New York Yankees,NYY,0,0,Yankee Stadium,2026-05-07T16:35:00Z,2026-05-07T16:35:00Z
mlb-822741,822741,2026-05-07,SCHEDULED,Minnesota Twins,MIN,Washington Nationals,WSH,0,0,Nationals Park,2026-05-07T17:05:00Z,2026-05-07T17:05:00Z
mlb-824117,824117,2026-05-07,SCHEDULED,Cleveland Guardians,CLE,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-07T18:10:00Z,2026-05-07T18:10:00Z
mlb-824681,824681,2026-05-07,SCHEDULED,Cincinnati Reds,CIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-05-07T18:20:00Z,2026-05-07T18:20:00Z
mlb-824362,824362,2026-05-07,SCHEDULED,New York Mets,NYM,Colorado Rockies,COL,0,0,Coors Field,2026-05-07T19:10:00Z,2026-05-07T19:10:00Z
mlb-825090,825090,2026-05-07,SCHEDULED,Pittsburgh Pirates,PIT,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-05-07T19:40:00Z,2026-05-07T19:40:00Z
mlb-823467,823467,2026-05-07,SCHEDULED,Athletics,ATH,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-05-07T22:40:00Z,2026-05-07T22:40:00Z
mlb-823870,823870,2026-05-07,SCHEDULED,Baltimore Orioles,BAL,Miami Marlins,MIA,0,0,loanDepot park,2026-05-07T22:40:00Z,2026-05-07T22:40:00Z
mlb-824767,824767,2026-05-07,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-05-07T23:10:00Z,2026-05-07T23:10:00Z
mlb-823306,823306,2026-05-07,SCHEDULED,St. Louis Cardinals,STL,San Diego Padres,SD,0,0,Petco Park,2026-05-08T02:10:00Z,2026-05-08T02:10:00Z
mlb-824522,824522,2026-05-08,SCHEDULED,Houston Astros,HOU,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-05-08T22:10:00Z,2026-05-08T22:10:00Z
mlb-823466,823466,2026-05-08,SCHEDULED,Colorado Rockies,COL,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-05-08T22:40:00Z,2026-05-08T22:40:00Z
mlb-824846,824846,2026-05-08,SCHEDULED,Athletics,ATH,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-05-08T23:05:00Z,2026-05-08T23:05:00Z
mlb-822822,822822,2026-05-08,SCHEDULED,Los Angeles Angels,LAA,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-05-08T23:07:00Z,2026-05-08T23:07:00Z
mlb-823871,823871,2026-05-08,SCHEDULED,Washington Nationals,WSH,Miami Marlins,MIA,0,0,loanDepot park,2026-05-08T23:10:00Z,2026-05-08T23:10:00Z
mlb-824768,824768,2026-05-08,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-05-08T23:10:00Z,2026-05-08T23:10:00Z
mlb-824443,824443,2026-05-08,SCHEDULED,Minnesota Twins,MIN,Cleveland Guardians,CLE,0,0,Progressive Field,2026-05-08T23:15:00Z,2026-05-08T23:15:00Z
mlb-823794,823794,2026-05-08,SCHEDULED,New York Yankees,NYY,Milwaukee Brewers,MIL,0,0,American Family Field,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z
mlb-824116,824116,2026-05-08,SCHEDULED,Detroit Tigers,DET,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z
mlb-824607,824607,2026-05-08,SCHEDULED,Seattle Mariners,SEA,Chicago White Sox,CWS,0,0,Rate Field,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z
mlb-822904,822904,2026-05-08,SCHEDULED,Chicago Cubs,CHC,Texas Rangers,TEX,0,0,Globe Life Field,2026-05-09T00:05:00Z,2026-05-09T00:05:00Z
mlb-825088,825088,2026-05-08,SCHEDULED,New York Mets,NYM,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-05-09T01:40:00Z,2026-05-09T01:40:00Z
mlb-823303,823303,2026-05-08,SCHEDULED,St. Louis Cardinals,STL,San Diego Padres,SD,0,0,Petco Park,2026-05-09T01:45:00Z,2026-05-09T01:45:00Z
mlb-823957,823957,2026-05-08,SCHEDULED,Atlanta Braves,ATL,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-05-09T02:10:00Z,2026-05-09T02:10:00Z
mlb-823225,823225,2026-05-08,SCHEDULED,Pittsburgh Pirates,PIT,San Francisco Giants,SF,0,0,Oracle Park,2026-05-09T02:15:00Z,2026-05-09T02:15:00Z
mlb-822820,822820,2026-05-09,SCHEDULED,Los Angeles Angels,LAA,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-05-09T19:07:00Z,2026-05-09T19:07:00Z
mlb-824847,824847,2026-05-09,SCHEDULED,Athletics,ATH,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-05-09T20:05:00Z,2026-05-09T20:05:00Z
mlb-823869,823869,2026-05-09,SCHEDULED,Washington Nationals,WSH,Miami Marlins,MIA,0,0,loanDepot park,2026-05-09T20:10:00Z,2026-05-09T20:10:00Z
mlb-824523,824523,2026-05-09,SCHEDULED,Houston Astros,HOU,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-05-09T20:10:00Z,2026-05-09T20:10:00Z
mlb-824766,824766,2026-05-09,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-05-09T20:10:00Z,2026-05-09T20:10:00Z
mlb-823468,823468,2026-05-09,SCHEDULED,Colorado Rockies,COL,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-05-09T22:05:00Z,2026-05-09T22:05:00Z
mlb-824444,824444,2026-05-09,SCHEDULED,Minnesota Twins,MIN,Cleveland Guardians,CLE,0,0,Progressive Field,2026-05-09T22:10:00Z,2026-05-09T22:10:00Z
mlb-822905,822905,2026-05-09,SCHEDULED,Chicago Cubs,CHC,Texas Rangers,TEX,0,0,Globe Life Field,2026-05-09T23:05:00Z,2026-05-09T23:05:00Z
mlb-823792,823792,2026-05-09,SCHEDULED,New York Yankees,NYY,Milwaukee Brewers,MIL,0,0,American Family Field,2026-05-09T23:10:00Z,2026-05-09T23:10:00Z
mlb-824115,824115,2026-05-09,SCHEDULED,Detroit Tigers,DET,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-05-09T23:10:00Z,2026-05-09T23:10:00Z
