idEvent,strTimestamp,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2452752,2026-02-21 04:00:00,Round 0,Yomiuri Giants,1,Tokyo Yakult Swallows,3,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
2452753,2026-02-21 04:00:00,Round 0,Yokohama DeNA BayStars,7,Hiroshima Toyo Carp,5,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2452754,2026-02-21 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,3,Chiba Lotte Marines,3,,https://r2.thesportsdb.com/images/media/event/thumb/e7n11l1648817675.jpg
2452755,2026-02-21 05:00:00,Round 0,Chunichi Dragons,1,Hanshin Tigers,1,,https://r2.thesportsdb.com/images/media/event/thumb/auzwfd1648817501.jpg
2452756,2026-02-22 04:00:00,Round 0,Yokohama DeNA BayStars,2,Tohoku Rakuten Golden Eagles,2,,https://r2.thesportsdb.com/images/media/event/thumb/xip7ld1648817398.jpg
2452757,2026-02-22 04:00:00,Round 0,Tokyo Yakult Swallows,1,Hanshin Tigers,12,,https://r2.thesportsdb.com/images/media/event/thumb/iko8b21648817502.jpg
2452758,2026-02-22 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,1,Hiroshima Toyo Carp,7,,https://r2.thesportsdb.com/images/media/event/thumb/vrgcmq1648817503.jpg
2452759,2026-02-22 04:30:00,Round 0,Chunichi Dragons,0,Yomiuri Giants,3,,https://r2.thesportsdb.com/images/media/event/thumb/x09s8v1648817530.jpg
2452760,2026-02-23 04:00:00,Round 0,Yomiuri Giants,3,Tohoku Rakuten Golden Eagles,0,,https://r2.thesportsdb.com/images/media/event/thumb/rnbibk1648817539.jpg
2452761,2026-02-23 04:00:00,Round 0,Tokyo Yakult Swallows,4,Hiroshima Toyo Carp,1,,https://r2.thesportsdb.com/images/media/event/thumb/aulfo41648817492.jpg
2452762,2026-02-23 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,5,Hanshin Tigers,2,,
2452763,2026-02-23 04:30:00,Round 0,Chunichi Dragons,8,Chiba Lotte Marines,0,,https://r2.thesportsdb.com/images/media/event/thumb/7ht39q1648817538.jpg
2452764,2026-02-28 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,3,Hiroshima Toyo Carp,5,,https://r2.thesportsdb.com/images/media/event/thumb/tts7f11648817405.jpg
2452765,2026-02-28 04:00:00,Round 0,Chiba Lotte Marines,1,Saitama Seibu Lions,4,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2452766,2026-03-01 03:30:00,Round 0,Fukuoka SoftBank Hawks,6,Saitama Seibu Lions,10,,https://r2.thesportsdb.com/images/media/event/thumb/yueb7p1648817677.jpg
2452767,2026-03-01 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,1,Hiroshima Toyo Carp,0,,https://r2.thesportsdb.com/images/media/event/thumb/tts7f11648817405.jpg
2452768,2026-03-01 05:00:00,Round 0,Chunichi Dragons,9,Yokohama DeNA BayStars,2,,https://r2.thesportsdb.com/images/media/event/thumb/y29f7q1648817495.jpg
2452769,2026-03-03 09:00:00,Round 0,Fukuoka SoftBank Hawks,4,Tokyo Yakult Swallows,3,,https://r2.thesportsdb.com/images/media/event/thumb/u3m7l41648817411.jpg
2452770,2026-03-04 04:00:00,Round 0,Yokohama DeNA BayStars,3,Chunichi Dragons,1,,https://r2.thesportsdb.com/images/media/event/thumb/x4b14j1648817485.jpg
2452771,2026-03-04 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,4,Chiba Lotte Marines,3,,https://r2.thesportsdb.com/images/media/event/thumb/e7n11l1648817675.jpg
2452772,2026-03-04 09:00:00,Round 0,Orix Buffaloes,2,Hiroshima Toyo Carp,0,,
2452773,2026-03-04 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,2,Saitama Seibu Lions,0,,https://r2.thesportsdb.com/images/media/event/thumb/5rblxc1648817686.jpg
2452774,2026-03-04 09:00:00,Round 0,Fukuoka SoftBank Hawks,1,Tokyo Yakult Swallows,3,,https://r2.thesportsdb.com/images/media/event/thumb/u3m7l41648817411.jpg
2452775,2026-03-05 04:00:00,Round 0,Yokohama DeNA BayStars,9,Chunichi Dragons,7,,https://r2.thesportsdb.com/images/media/event/thumb/x4b14j1648817485.jpg
2452776,2026-03-05 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,0,Chiba Lotte Marines,1,,https://r2.thesportsdb.com/images/media/event/thumb/e7n11l1648817675.jpg
2452777,2026-03-05 04:00:00,Round 0,Fukuoka SoftBank Hawks,5,Tokyo Yakult Swallows,1,,https://r2.thesportsdb.com/images/media/event/thumb/u3m7l41648817411.jpg
2452778,2026-03-05 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,3,Saitama Seibu Lions,4,,https://r2.thesportsdb.com/images/media/event/thumb/5rblxc1648817686.jpg
2452779,2026-03-06 05:00:00,Round 0,Hanshin Tigers,5,Fukuoka SoftBank Hawks,0,,
2452780,2026-03-06 09:00:00,Round 0,Orix Buffaloes,2,Yomiuri Giants,3,,https://r2.thesportsdb.com/images/media/event/thumb/fn9r9j1648817523.jpg
2452781,2026-03-07 04:00:00,Round 0,Hanshin Tigers,1,Fukuoka SoftBank Hawks,0,,
2452782,2026-03-07 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,2,Yokohama DeNA BayStars,9,,https://r2.thesportsdb.com/images/media/event/thumb/23usq81648817523.jpg
2452783,2026-03-07 04:00:00,Round 0,Hiroshima Toyo Carp,2,Chunichi Dragons,3,,https://r2.thesportsdb.com/images/media/event/thumb/wy09dg1648817499.jpg
2452784,2026-03-07 04:00:00,Round 0,Saitama Seibu Lions,7,Tokyo Yakult Swallows,0,,https://r2.thesportsdb.com/images/media/event/thumb/ctjzdn1648817538.jpg
2452785,2026-03-07 05:00:00,Round 0,Orix Buffaloes,8,Yomiuri Giants,0,,https://r2.thesportsdb.com/images/media/event/thumb/fn9r9j1648817523.jpg
2452786,2026-03-07 05:00:00,Round 0,Hokkaido Nippon-Ham Fighters,5,Chiba Lotte Marines,3,,https://r2.thesportsdb.com/images/media/event/thumb/qfp7h41648817689.jpg
2452787,2026-03-08 03:00:00,Round 0,Saitama Seibu Lions,2,Tokyo Yakult Swallows,4,,https://r2.thesportsdb.com/images/media/event/thumb/ctjzdn1648817538.jpg
2452788,2026-03-08 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,0,Yokohama DeNA BayStars,0,,https://r2.thesportsdb.com/images/media/event/thumb/23usq81648817523.jpg
2452789,2026-03-08 04:00:00,Round 0,Orix Buffaloes,0,Fukuoka SoftBank Hawks,1,,https://r2.thesportsdb.com/images/media/event/thumb/nwi0dg1648817682.jpg
2452790,2026-03-08 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,5,Chiba Lotte Marines,4,,https://r2.thesportsdb.com/images/media/event/thumb/qfp7h41648817689.jpg
2452791,2026-03-08 04:00:00,Round 0,Hiroshima Toyo Carp,1,Chunichi Dragons,8,,https://r2.thesportsdb.com/images/media/event/thumb/wy09dg1648817499.jpg
2452792,2026-03-08 04:00:00,Round 0,Hanshin Tigers,2,Yomiuri Giants,3,,https://r2.thesportsdb.com/images/media/event/thumb/h86fqk1648817525.jpg
2452793,2026-03-10 04:00:00,Round 0,Yokohama DeNA BayStars,6,Hiroshima Toyo Carp,1,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2452794,2026-03-10 04:00:00,Round 0,Hanshin Tigers,2,Saitama Seibu Lions,1,,https://r2.thesportsdb.com/images/media/event/thumb/s2rdkr1648817392.jpg
2452795,2026-03-10 04:00:00,Round 0,Fukuoka SoftBank Hawks,2,Yomiuri Giants,2,,https://r2.thesportsdb.com/images/media/event/thumb/v8fue51648817518.jpg
2452796,2026-03-10 04:00:00,Round 0,Chiba Lotte Marines,1,Orix Buffaloes,4,,https://r2.thesportsdb.com/images/media/event/thumb/387a2o1648817683.jpg
2452797,2026-03-10 09:00:00,Round 0,Chunichi Dragons,7,Tokyo Yakult Swallows,12,,https://r2.thesportsdb.com/images/media/event/thumb/gpb7oi1648817513.jpg
2452798,2026-03-11 04:00:00,Round 0,Yokohama DeNA BayStars,4,Hiroshima Toyo Carp,6,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2452799,2026-03-11 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,1,Hokkaido Nippon-Ham Fighters,3,,https://r2.thesportsdb.com/images/media/event/thumb/xhhs5h1648817685.jpg
2452800,2026-03-11 04:00:00,Round 0,Hanshin Tigers,4,Saitama Seibu Lions,1,,https://r2.thesportsdb.com/images/media/event/thumb/s2rdkr1648817392.jpg
2452801,2026-03-11 04:00:00,Round 0,Chiba Lotte Marines,3,Orix Buffaloes,4,,https://r2.thesportsdb.com/images/media/event/thumb/387a2o1648817683.jpg
2452802,2026-03-11 09:00:00,Round 0,Fukuoka SoftBank Hawks,15,Yomiuri Giants,2,,https://r2.thesportsdb.com/images/media/event/thumb/v8fue51648817518.jpg
2452803,2026-03-11 09:00:00,Round 0,Chunichi Dragons,3,Tokyo Yakult Swallows,1,,https://r2.thesportsdb.com/images/media/event/thumb/gpb7oi1648817513.jpg
2452804,2026-03-12 04:00:00,Round 0,Yokohama DeNA BayStars,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2452805,2026-03-12 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/xhhs5h1648817685.jpg
2452806,2026-03-12 09:00:00,Round 0,Fukuoka SoftBank Hawks,,Yomiuri Giants,,,https://r2.thesportsdb.com/images/media/event/thumb/v8fue51648817518.jpg
2452807,2026-03-13 04:00:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2452808,2026-03-13 06:00:00,Round 0,Tokyo Yakult Swallows,,Orix Buffaloes,,,
2452809,2026-03-13 09:00:00,Round 0,Chunichi Dragons,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/6thggr1648817534.jpg
2452810,2026-03-14 04:00:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2452811,2026-03-14 04:00:00,Round 0,Hiroshima Toyo Carp,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/bxhhes1648817461.jpg
2452812,2026-03-14 04:00:00,Round 0,Yokohama DeNA BayStars,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/d3p6n31648817376.jpg
2452813,2026-03-14 05:00:00,Round 0,Chunichi Dragons,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/6thggr1648817534.jpg
2452814,2026-03-14 06:00:00,Round 0,Tokyo Yakult Swallows,,Orix Buffaloes,,,
2452815,2026-03-14 09:00:00,Round 0,Yomiuri Giants,,Hokkaido Nippon-Ham Fighters,,,
2452816,2026-03-15 04:00:00,Round 0,Yokohama DeNA BayStars,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/d3p6n31648817376.jpg
2452817,2026-03-15 04:00:00,Round 0,Tokyo Yakult Swallows,,Orix Buffaloes,,,
2452818,2026-03-15 04:00:00,Round 0,Hiroshima Toyo Carp,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/bxhhes1648817461.jpg
2452819,2026-03-15 04:00:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2452820,2026-03-15 04:30:00,Round 0,Chunichi Dragons,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/6thggr1648817534.jpg
2452821,2026-03-15 05:00:00,Round 0,Yomiuri Giants,,Hokkaido Nippon-Ham Fighters,,,
2452822,2026-03-17 04:00:00,Round 0,Chiba Lotte Marines,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/yfiavd1648817384.jpg
2452823,2026-03-17 09:00:00,Round 0,Fukuoka SoftBank Hawks,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/2ohs9h1648817507.jpg
2452824,2026-03-17 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/s0rnmd1648817536.jpg
2452825,2026-03-17 09:00:00,Round 0,Orix Buffaloes,,Hiroshima Toyo Carp,,,
2452826,2026-03-17 09:00:00,Round 0,Saitama Seibu Lions,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/gupoml1648817684.jpg
2452827,2026-03-17 09:00:00,Round 0,Yomiuri Giants,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
2452828,2026-03-18 04:00:00,Round 0,Chiba Lotte Marines,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/yfiavd1648817384.jpg
2452829,2026-03-18 09:00:00,Round 0,Fukuoka SoftBank Hawks,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/2ohs9h1648817507.jpg
2452830,2026-03-18 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/s0rnmd1648817536.jpg
2452831,2026-03-18 09:00:00,Round 0,Orix Buffaloes,,Hiroshima Toyo Carp,,,
2452832,2026-03-18 09:00:00,Round 0,Saitama Seibu Lions,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/gupoml1648817684.jpg
2452833,2026-03-18 09:00:00,Round 0,Yomiuri Giants,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
2452834,2026-03-20 04:00:00,Round 0,Saitama Seibu Lions,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/o5gvin1648817383.jpg
2452835,2026-03-20 05:00:00,Round 0,Chunichi Dragons,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/7ht39q1648817538.jpg
2452836,2026-03-20 05:00:00,Round 0,Fukuoka SoftBank Hawks,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/mby9u61648817533.jpg
2452837,2026-03-20 05:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/e9t6cx1648817507.jpg
2452838,2026-03-20 09:00:00,Round 0,Orix Buffaloes,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/9a0eic1648817537.jpg
2452839,2026-03-20 09:00:00,Round 0,Yomiuri Giants,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/rnbibk1648817539.jpg
2452840,2026-03-21 04:00:00,Round 0,Fukuoka SoftBank Hawks,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/mby9u61648817533.jpg
2452841,2026-03-21 04:00:00,Round 0,Saitama Seibu Lions,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/o5gvin1648817383.jpg
2452842,2026-03-21 05:00:00,Round 0,Hanshin Tigers,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/bw10ud1648817534.jpg
2452843,2026-03-21 05:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/e9t6cx1648817507.jpg
2452844,2026-03-21 05:00:00,Round 0,Yomiuri Giants,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/rnbibk1648817539.jpg
2452845,2026-03-21 05:00:00,Round 0,Chunichi Dragons,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/7ht39q1648817538.jpg
2452846,2026-03-22 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/e9t6cx1648817507.jpg
2452847,2026-03-22 04:00:00,Round 0,Orix Buffaloes,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/9a0eic1648817537.jpg
2452848,2026-03-22 04:00:00,Round 0,Saitama Seibu Lions,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/o5gvin1648817383.jpg
2452849,2026-03-22 04:30:00,Round 0,Chunichi Dragons,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/7ht39q1648817538.jpg
2452850,2026-03-22 05:00:00,Round 0,Hiroshima Toyo Carp,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/ufpbi31648817537.jpg
2452851,2026-03-22 05:00:00,Round 0,Yomiuri Giants,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/rnbibk1648817539.jpg
2390626,2026-03-27 09:00:00,Round 0,Hiroshima Toyo Carp,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/wy09dg1648817499.jpg
2390629,2026-03-27 09:15:00,Round 0,Yomiuri Giants,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/l0tcug1648817497.jpg
2390625,2026-03-27 09:30:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2390627,2026-03-27 09:30:00,Round 0,Orix Buffaloes,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/n1pevg1648817677.jpg
2390628,2026-03-27 09:30:00,Round 0,Yokohama DeNA BayStars,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/zpvafr1648817494.jpg
2390630,2026-03-27 09:30:00,Round 0,Fukuoka SoftBank Hawks,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/9wvkln1648817655.jpg
2390632,2026-03-28 04:30:00,Round 0,Fukuoka SoftBank Hawks,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/9wvkln1648817655.jpg
2390631,2026-03-28 05:00:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2390633,2026-03-28 05:00:00,Round 0,Hiroshima Toyo Carp,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/wy09dg1648817499.jpg
2390634,2026-03-28 05:00:00,Round 0,Orix Buffaloes,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/n1pevg1648817677.jpg
2390635,2026-03-28 05:00:00,Round 0,Yokohama DeNA BayStars,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/zpvafr1648817494.jpg
2390636,2026-03-28 05:00:00,Round 0,Yomiuri Giants,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/l0tcug1648817497.jpg
2390639,2026-03-29 04:00:00,Round 0,Fukuoka SoftBank Hawks,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/9wvkln1648817655.jpg
2390640,2026-03-29 04:00:00,Round 0,Orix Buffaloes,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/n1pevg1648817677.jpg
2390641,2026-03-29 04:30:00,Round 0,Hiroshima Toyo Carp,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/wy09dg1648817499.jpg
2390637,2026-03-29 05:00:00,Round 0,Yokohama DeNA BayStars,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/zpvafr1648817494.jpg
2390638,2026-03-29 05:00:00,Round 0,Yomiuri Giants,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/l0tcug1648817497.jpg
2390642,2026-03-29 05:00:00,Round 0,Chiba Lotte Marines,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/wvjfsh1648817678.jpg
2390646,2026-03-31 07:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/zpjfsv1648817679.jpg
2390644,2026-03-31 09:00:00,Round 0,Hanshin Tigers,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/ya61li1648817478.jpg
2390647,2026-03-31 09:00:00,Round 0,Saitama Seibu Lions,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/wtuidf1648817673.jpg
2390648,2026-03-31 09:00:00,Round 0,Tokyo Yakult Swallows,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/aulfo41648817492.jpg
2390643,2026-03-31 09:15:00,Round 0,Chunichi Dragons,,Yomiuri Giants,,,https://r2.thesportsdb.com/images/media/event/thumb/x09s8v1648817530.jpg
2390645,2026-03-31 09:30:00,Round 0,Hokkaido Nippon-Ham Fighters,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/qfp7h41648817689.jpg
2390652,2026-04-01 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,1,Fukuoka SoftBank Hawks,6,,https://r2.thesportsdb.com/images/media/event/thumb/zpjfsv1648817679.jpg
2390649,2026-04-01 09:00:00,Round 0,Saitama Seibu Lions,0,Orix Buffaloes,4,,https://r2.thesportsdb.com/images/media/event/thumb/wtuidf1648817673.jpg
2390650,2026-04-01 09:00:00,Round 0,Tokyo Yakult Swallows,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/aulfo41648817492.jpg
2390651,2026-04-01 09:00:00,Round 0,Hanshin Tigers,1,Yokohama DeNA BayStars,4,,https://r2.thesportsdb.com/images/media/event/thumb/ya61li1648817478.jpg
2390654,2026-04-01 09:00:00,Round 0,Chunichi Dragons,5,Yomiuri Giants,6,,https://r2.thesportsdb.com/images/media/event/thumb/x09s8v1648817530.jpg
2390653,2026-04-01 09:30:00,Round 0,Hokkaido Nippon-Ham Fighters,2,Chiba Lotte Marines,4,,https://r2.thesportsdb.com/images/media/event/thumb/qfp7h41648817689.jpg
2390658,2026-04-02 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,5,Fukuoka SoftBank Hawks,4,,https://r2.thesportsdb.com/images/media/event/thumb/zpjfsv1648817679.jpg
2390659,2026-04-02 04:00:00,Round 0,Saitama Seibu Lions,3,Orix Buffaloes,7,,https://r2.thesportsdb.com/images/media/event/thumb/wtuidf1648817673.jpg
2390655,2026-04-02 09:00:00,Round 0,Chunichi Dragons,2,Yomiuri Giants,1,,https://r2.thesportsdb.com/images/media/event/thumb/x09s8v1648817530.jpg
2390656,2026-04-02 09:00:00,Round 0,Hanshin Tigers,4,Yokohama DeNA BayStars,3,,https://r2.thesportsdb.com/images/media/event/thumb/ya61li1648817478.jpg
2390657,2026-04-02 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,7,Chiba Lotte Marines,1,,https://r2.thesportsdb.com/images/media/event/thumb/qfp7h41648817689.jpg
2390660,2026-04-02 09:00:00,Round 0,Tokyo Yakult Swallows,2,Hiroshima Toyo Carp,1,,https://r2.thesportsdb.com/images/media/event/thumb/aulfo41648817492.jpg
2390661,2026-04-03 09:00:00,Round 0,Yomiuri Giants,1,Yokohama DeNA BayStars,3,,https://r2.thesportsdb.com/images/media/event/thumb/7op0zn1648817502.jpg
2390662,2026-04-03 09:00:00,Round 0,Tokyo Yakult Swallows,0,Chunichi Dragons,1,,https://r2.thesportsdb.com/images/media/event/thumb/burai31648817487.jpg
2390663,2026-04-03 09:00:00,Round 0,Hokkaido Nippon-Ham Fighters,12,Orix Buffaloes,3,,https://r2.thesportsdb.com/images/media/event/thumb/smwzkt1648817673.jpg
2390664,2026-04-03 09:00:00,Round 0,Saitama Seibu Lions,3,Tohoku Rakuten Golden Eagles,6,,https://r2.thesportsdb.com/images/media/event/thumb/gupoml1648817684.jpg
2390665,2026-04-03 09:00:00,Round 0,Hiroshima Toyo Carp,2,Hanshin Tigers,4,,https://r2.thesportsdb.com/images/media/event/thumb/bxhhes1648817461.jpg
2390666,2026-04-03 09:00:00,Round 0,Chiba Lotte Marines,3,Fukuoka SoftBank Hawks,2,,https://r2.thesportsdb.com/images/media/event/thumb/cavtxc1648817646.jpg
2390667,2026-04-04 05:00:00,Round 0,Chiba Lotte Marines,2,Fukuoka SoftBank Hawks,5,,https://r2.thesportsdb.com/images/media/event/thumb/cavtxc1648817646.jpg
2390668,2026-04-04 05:00:00,Round 0,Hiroshima Toyo Carp,5,Hanshin Tigers,5,,https://r2.thesportsdb.com/images/media/event/thumb/bxhhes1648817461.jpg
2390669,2026-04-04 05:00:00,Round 0,Hokkaido Nippon-Ham Fighters,6,Orix Buffaloes,3,,https://r2.thesportsdb.com/images/media/event/thumb/smwzkt1648817673.jpg
2390670,2026-04-04 05:00:00,Round 0,Saitama Seibu Lions,1,Tohoku Rakuten Golden Eagles,2,,https://r2.thesportsdb.com/images/media/event/thumb/gupoml1648817684.jpg
2390671,2026-04-04 05:00:00,Round 0,Tokyo Yakult Swallows,11,Chunichi Dragons,6,,https://r2.thesportsdb.com/images/media/event/thumb/burai31648817487.jpg
2390672,2026-04-04 05:00:00,Round 0,Yomiuri Giants,8,Yokohama DeNA BayStars,4,,https://r2.thesportsdb.com/images/media/event/thumb/7op0zn1648817502.jpg
2390675,2026-04-05 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/smwzkt1648817673.jpg
2390678,2026-04-05 04:00:00,Round 0,Chiba Lotte Marines,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/cavtxc1648817646.jpg
2390673,2026-04-05 04:30:00,Round 0,Tokyo Yakult Swallows,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/burai31648817487.jpg
2390674,2026-04-05 05:00:00,Round 0,Yomiuri Giants,,Yokohama DeNA BayStars,,,https://r2.thesportsdb.com/images/media/event/thumb/7op0zn1648817502.jpg
2390676,2026-04-05 05:00:00,Round 0,Saitama Seibu Lions,,Tohoku Rakuten Golden Eagles,,,https://r2.thesportsdb.com/images/media/event/thumb/gupoml1648817684.jpg
2390677,2026-04-05 05:00:00,Round 0,Hiroshima Toyo Carp,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/bxhhes1648817461.jpg
2390679,2026-04-07 05:00:00,Round 0,Fukuoka SoftBank Hawks,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/yueb7p1648817677.jpg
2390680,2026-04-07 09:00:00,Round 0,Hanshin Tigers,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/p82xe41648817498.jpg
2390681,2026-04-07 09:00:00,Round 0,Hiroshima Toyo Carp,,Yomiuri Giants,,,https://r2.thesportsdb.com/images/media/event/thumb/lrzyma1648817494.jpg
2390682,2026-04-07 09:00:00,Round 0,Orix Buffaloes,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/90g0v81648817684.jpg
